@RELATION ALGORITHM_RUNS_MIPVerifySDP_cleanARPsamplefeatureset

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE algorithm STRING
@ATTRIBUTE PAR10 NUMERIC
@ATTRIBUTE runstatus {ok, timeout, memout, not_applicable, crash, other}

@DATA
mip5989, 1, Config1, 123.208753824234, ok
mip5989, 1, Config2, 160.623709917068, ok
mip5989, 1, Config3, 160.952094078063, ok
mip9698, 1, ConfigDefault, 9600.0, timeout
mip9698, 1, Config1, 6358.33352303504, ok
mip9698, 1, Config2, 7025.9959988594, ok
mip9698, 1, Config3, 9193.20313310623, ok
mip1977, 1, ConfigDefault, 9600.0, timeout
mip1977, 1, Config1, 5749.74511218071, ok
mip1977, 1, Config2, 6806.05845189094, ok
mip1977, 1, Config3, 7913.92353391647, ok
mip6892, 1, ConfigDefault, 703.37682890892, ok
mip6892, 1, Config1, 173.512179136276, ok
mip6892, 1, Config2, 241.801566123962, ok
mip6892, 1, Config3, 265.465363025665, ok
mip5297, 1, ConfigDefault, 128.304944992065, ok
mip5297, 1, Config1, 54.530404806137, ok
mip5297, 1, Config2, 64.6559720039367, ok
mip5297, 1, Config3, 449.721117973327, ok
mip3093, 1, ConfigDefault, 811.336381912231, ok
mip3093, 1, Config1, 233.680367946624, ok
mip3093, 1, Config2, 321.969220876693, ok
mip3093, 1, Config3, 311.438351154327, ok
mip3653, 1, ConfigDefault, 2122.45245409011, ok
mip3653, 1, Config1, 284.728825092315, ok
mip3653, 1, Config2, 540.356786012649, ok
mip3653, 1, Config3, 876.045434951782, ok
mip2803, 1, ConfigDefault, 1117.82202792167, ok
mip2803, 1, Config1, 365.943771123886, ok
mip2803, 1, Config2, 495.127610921859, ok
mip2803, 1, Config3, 512.515476942062, ok
mip6541, 1, ConfigDefault, 3163.48335719108, ok
mip6541, 1, Config1, 209.76305103302, ok
mip6541, 1, Config2, 294.930449008941, ok
mip6541, 1, Config3, 327.591081857681, ok
mip7467, 1, ConfigDefault, 103.700367927551, ok
