@RELATION FEATURE_RUNSTATUS_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE trivialFeatures {ok,timeout,memout,presolved,crash,unknown,other}


@DATA
mip2116, 1, ok
mip2117, 1, ok
mip2118, 1, ok
mip2119, 1, ok
mip212, 1, ok
mip2120, 1, ok
mip2121, 1, ok
mip2122, 1, ok
mip2123, 1, ok
mip2124, 1, ok
mip2125, 1, ok
mip2126, 1, ok
mip2127, 1, ok
mip2128, 1, ok
mip2129, 1, ok
mip213, 1, ok
mip2130, 1, ok
mip2131, 1, ok
mip2132, 1, ok
mip2133, 1, ok
mip2134, 1, ok
mip2135, 1, ok
mip2136, 1, ok
mip2137, 1, ok
mip2138, 1, ok
mip2139, 1, ok
mip214, 1, ok
mip2140, 1, ok
mip2141, 1, ok
mip2142, 1, ok
mip2143, 1, ok
mip2144, 1, ok
mip2145, 1, ok
mip2146, 1, ok
mip2147, 1, ok
mip2148, 1, ok
mip2149, 1, ok
mip215, 1, ok
mip2150, 1, ok
mip2151, 1, ok
mip2152, 1, ok
mip2153, 1, ok
mip2154, 1, ok
mip2155, 1, ok
mip2156, 1, ok
mip2157, 1, ok
mip2158, 1, ok
mip2159, 1, ok
mip216, 1, ok
mip2160, 1, ok
mip2161, 1, ok
mip2162, 1, ok
mip2163, 1, ok
mip2164, 1, ok
mip2165, 1, ok
mip2166, 1, ok
mip2167, 1, ok
mip2168, 1, ok
mip2169, 1, ok
mip217, 1, ok
mip2170, 1, ok
mip2171, 1, ok
mip2172, 1, ok
mip2173, 1, ok
mip2174, 1, ok
mip2175, 1, ok
mip2176, 1, ok
mip2177, 1, ok
mip2178, 1, ok
mip2179, 1, ok
mip218, 1, ok
mip2180, 1, ok
mip2181, 1, ok
mip2182, 1, ok
mip2183, 1, ok
mip2184, 1, ok
mip2185, 1, ok
mip2186, 1, ok
mip2187, 1, ok
mip2188, 1, ok
mip2189, 1, ok
mip219, 1, ok
mip2190, 1, ok
mip2191, 1, ok
mip2192, 1, ok
mip2193, 1, ok
mip2194, 1, ok
mip2195, 1, ok
mip2196, 1, ok
mip2197, 1, ok
mip2198, 1, ok
mip2199, 1, ok
mip22, 1, ok
mip220, 1, ok
mip2200, 1, ok
mip2201, 1, ok
mip2202, 1, ok
mip2203, 1, ok
mip2204, 1, ok
mip2205, 1, ok
mip2206, 1, ok
mip2207, 1, ok
mip2208, 1, ok
mip2209, 1, ok
mip221, 1, ok
mip2210, 1, ok
mip2211, 1, ok
mip2212, 1, ok
mip2213, 1, ok
mip2214, 1, ok
mip2215, 1, ok
mip2216, 1, ok
mip2217, 1, ok
mip2218, 1, ok
mip2219, 1, ok
mip222, 1, ok
mip2220, 1, ok
mip2221, 1, ok
mip2222, 1, ok
mip2223, 1, ok
mip2224, 1, ok
mip2225, 1, ok
mip2226, 1, ok
mip2227, 1, ok
mip2228, 1, ok
mip2229, 1, ok
mip223, 1, ok
mip2230, 1, ok
mip2231, 1, ok
mip2232, 1, ok
mip2233, 1, ok
mip2234, 1, ok
mip2235, 1, ok
mip2236, 1, ok
mip2237, 1, ok
mip2238, 1, ok
mip2239, 1, ok
mip224, 1, ok
mip2240, 1, ok
mip2241, 1, ok
mip2242, 1, ok
mip2243, 1, ok
mip2244, 1, ok
mip2245, 1, ok
mip2246, 1, ok
mip2247, 1, ok
mip2248, 1, ok
mip2249, 1, ok
mip225, 1, ok
mip2250, 1, ok
mip2251, 1, ok
mip2252, 1, ok
mip2253, 1, ok
mip2254, 1, ok
mip2255, 1, ok
mip2256, 1, ok
mip2257, 1, ok
mip2258, 1, ok
mip2259, 1, ok
mip226, 1, ok
mip2260, 1, ok
mip2261, 1, ok
mip2262, 1, ok
mip2263, 1, ok
mip2264, 1, ok
mip2265, 1, ok
mip2266, 1, ok
mip2267, 1, ok
mip2268, 1, ok
mip2269, 1, ok
mip227, 1, ok
mip2270, 1, ok
mip2271, 1, ok
mip2272, 1, ok
mip2273, 1, ok
mip2274, 1, ok
mip2275, 1, ok
mip2276, 1, ok
mip2277, 1, ok
mip2278, 1, ok
mip2279, 1, ok
mip228, 1, ok
mip2280, 1, ok
mip2281, 1, ok
mip2282, 1, ok
mip2283, 1, ok
mip2284, 1, ok
mip2285, 1, ok
mip2286, 1, ok
mip2287, 1, ok
mip2288, 1, ok
mip2289, 1, ok
mip229, 1, ok
mip2290, 1, ok
mip2291, 1, ok
mip2292, 1, ok
mip2293, 1, ok
mip2294, 1, ok
mip2295, 1, ok
mip2296, 1, ok
mip2297, 1, ok
mip2298, 1, ok
mip2299, 1, ok
mip23, 1, ok
mip230, 1, ok
mip2300, 1, ok
mip2301, 1, ok
mip2302, 1, ok
mip2303, 1, ok
mip2304, 1, ok
mip2305, 1, ok
mip2306, 1, ok
mip2307, 1, ok
mip2308, 1, ok
mip2309, 1, ok
mip231, 1, ok
mip2310, 1, ok
mip2311, 1, ok
mip2312, 1, ok
mip2313, 1, ok
mip2314, 1, ok
mip2315, 1, ok
mip2316, 1, ok
mip2317, 1, ok
mip2318, 1, ok
mip2319, 1, ok
mip232, 1, ok
mip2320, 1, ok
mip2321, 1, ok
mip2322, 1, ok
mip2323, 1, ok
mip2324, 1, ok
mip2325, 1, ok
mip2326, 1, ok
mip2327, 1, ok
mip2328, 1, ok
mip2329, 1, ok
mip233, 1, ok
mip2330, 1, ok
mip2331, 1, ok
mip2332, 1, ok
mip2333, 1, ok
mip2334, 1, ok
mip2335, 1, ok
mip2336, 1, ok
mip2337, 1, ok
mip2338, 1, ok
mip2339, 1, ok
mip234, 1, ok
mip2340, 1, ok
mip2341, 1, ok
mip2342, 1, ok
mip2343, 1, ok
mip2344, 1, ok
mip2345, 1, ok
mip2346, 1, ok
mip2347, 1, ok
mip2348, 1, ok
mip2349, 1, ok
mip235, 1, ok
mip2350, 1, ok
mip2351, 1, ok
mip2352, 1, ok
mip2353, 1, ok
mip2354, 1, ok
mip2355, 1, ok
mip2356, 1, ok
mip2357, 1, ok
mip2358, 1, ok
mip2359, 1, ok
mip236, 1, ok
mip2360, 1, ok
mip2361, 1, ok
mip2362, 1, ok
mip2363, 1, ok
mip2364, 1, ok
mip2365, 1, ok
mip2366, 1, ok
mip2367, 1, ok
mip2368, 1, ok
mip2369, 1, ok
mip237, 1, ok
mip2370, 1, ok
mip2371, 1, ok
mip2372, 1, ok
mip2373, 1, ok
mip2374, 1, ok
mip2375, 1, ok
mip2376, 1, ok
mip2377, 1, ok
mip2378, 1, ok
mip2379, 1, ok
mip238, 1, ok
mip2380, 1, ok
mip2381, 1, ok
mip2382, 1, ok
mip2383, 1, ok
mip2384, 1, ok
mip2385, 1, ok
mip2386, 1, ok
mip2387, 1, ok
mip2388, 1, ok
mip2389, 1, ok
mip239, 1, ok
mip2390, 1, ok
mip2391, 1, ok
mip2392, 1, ok
mip2393, 1, ok
mip2394, 1, ok
mip2395, 1, ok
mip2396, 1, ok
mip2397, 1, ok
mip2398, 1, ok
mip2399, 1, ok
mip24, 1, ok
mip240, 1, ok
mip2400, 1, ok
mip2401, 1, ok
mip2402, 1, ok
mip2403, 1, ok
mip2404, 1, ok
mip2405, 1, ok
mip2406, 1, ok
mip2407, 1, ok
mip2408, 1, ok
mip2409, 1, ok
mip241, 1, ok
mip2410, 1, ok
mip2411, 1, ok
mip2412, 1, ok
mip2413, 1, ok
mip2414, 1, ok
mip2415, 1, ok
mip2416, 1, ok
mip2417, 1, ok
mip2418, 1, ok
mip2419, 1, ok
mip242, 1, ok
mip2420, 1, ok
mip2421, 1, ok
mip2422, 1, ok
mip2423, 1, ok
mip2424, 1, ok
mip2425, 1, ok
mip2426, 1, ok
mip2427, 1, ok
mip2428, 1, ok
mip2429, 1, ok
mip243, 1, ok
mip2430, 1, ok
mip2431, 1, ok
mip2432, 1, ok
mip2433, 1, ok
mip2434, 1, ok
mip2435, 1, ok
mip2436, 1, ok
mip2437, 1, ok
mip2438, 1, ok
mip2439, 1, ok
mip244, 1, ok
mip2440, 1, ok
mip2441, 1, ok
mip2442, 1, ok
mip2443, 1, ok
mip2444, 1, ok
mip2445, 1, ok
mip2446, 1, ok
mip2447, 1, ok
mip2448, 1, ok
mip2449, 1, ok
mip245, 1, ok
mip2450, 1, ok
mip2451, 1, ok
mip2452, 1, ok
mip2453, 1, ok
mip2454, 1, ok
mip2455, 1, ok
mip2456, 1, ok
mip2457, 1, ok
mip2458, 1, ok
mip2459, 1, ok
mip246, 1, ok
mip2460, 1, ok
mip2461, 1, ok
mip2462, 1, ok
mip2463, 1, ok
mip2464, 1, ok
mip2465, 1, ok
mip2466, 1, ok
mip2467, 1, ok
mip2468, 1, ok
mip2469, 1, ok
mip247, 1, ok
mip2470, 1, ok
mip2471, 1, ok
mip2472, 1, ok
mip2473, 1, ok
mip2474, 1, ok
mip2475, 1, ok
mip2476, 1, ok
mip2477, 1, ok
mip2478, 1, ok
mip2479, 1, ok
mip248, 1, ok
mip2480, 1, ok
mip2481, 1, ok
mip2482, 1, ok
mip2483, 1, ok
mip2484, 1, ok
mip2485, 1, ok
mip2486, 1, ok
mip2487, 1, ok
mip2488, 1, ok
mip2489, 1, ok
mip249, 1, ok
mip2490, 1, ok
mip2491, 1, ok
mip2492, 1, ok
mip2493, 1, ok
mip2494, 1, ok
mip2495, 1, ok
mip2496, 1, ok
mip2497, 1, ok
mip2498, 1, ok
mip2499, 1, ok
mip25, 1, ok
mip250, 1, ok
mip2500, 1, ok
mip2501, 1, ok
mip2502, 1, ok
mip2503, 1, ok
mip2504, 1, ok
mip2505, 1, ok
mip2506, 1, ok
mip2507, 1, ok
mip2508, 1, ok
mip2509, 1, ok
mip251, 1, ok
mip2510, 1, ok
mip2511, 1, ok
mip2512, 1, ok
mip2513, 1, ok
mip2514, 1, ok
mip2515, 1, ok
mip2516, 1, ok
mip2517, 1, ok
mip2518, 1, ok
mip2519, 1, ok
mip252, 1, ok
mip2520, 1, ok
mip2521, 1, ok
mip2522, 1, ok
mip2523, 1, ok
mip2524, 1, ok
mip2525, 1, ok
mip2526, 1, ok
mip2527, 1, ok
mip2528, 1, ok
mip2529, 1, ok
mip253, 1, ok
mip2530, 1, ok
mip2531, 1, ok
mip2532, 1, ok
mip2533, 1, ok
mip2534, 1, ok
mip2535, 1, ok
mip2536, 1, ok
mip2537, 1, ok
mip2538, 1, ok
mip2539, 1, ok
mip254, 1, ok
mip2540, 1, ok
mip2541, 1, ok
mip2542, 1, ok
mip2543, 1, ok
mip2544, 1, ok
mip2545, 1, ok
mip2546, 1, ok
mip2547, 1, ok
mip2548, 1, ok
mip2549, 1, ok
mip255, 1, ok
mip2550, 1, ok
mip2551, 1, ok
mip2552, 1, ok
mip2553, 1, ok
mip2554, 1, ok
mip2555, 1, ok
mip2556, 1, ok
mip2557, 1, ok
mip2558, 1, ok
mip2559, 1, ok
mip256, 1, ok
mip2560, 1, ok
mip2561, 1, ok
mip2562, 1, ok
mip2563, 1, ok
mip2564, 1, ok
mip2565, 1, ok
mip2566, 1, ok
mip2567, 1, ok
mip2568, 1, ok
mip2569, 1, ok
mip257, 1, ok
mip2570, 1, ok
mip2571, 1, ok
mip2572, 1, ok
mip2573, 1, ok
mip2574, 1, ok
mip2575, 1, ok
mip2576, 1, ok
mip2577, 1, ok
mip2578, 1, ok
mip2579, 1, ok
mip258, 1, ok
mip2580, 1, ok
mip2581, 1, ok
mip2582, 1, ok
mip2583, 1, ok
mip2584, 1, ok
mip2585, 1, ok
mip2586, 1, ok
mip2587, 1, ok
mip2588, 1, ok
mip2589, 1, ok
mip259, 1, ok
mip2590, 1, ok
mip2591, 1, ok
mip2592, 1, ok
mip2593, 1, ok
mip2594, 1, ok
mip2595, 1, ok
mip2596, 1, ok
mip2597, 1, ok
mip2598, 1, ok
mip2599, 1, ok
mip26, 1, ok
mip260, 1, ok
mip2600, 1, ok
mip2601, 1, ok
mip2602, 1, ok
mip2603, 1, ok
mip2604, 1, ok
mip2605, 1, ok
mip2606, 1, ok
mip2607, 1, ok
mip2608, 1, ok
mip2609, 1, ok
mip261, 1, ok
mip2610, 1, ok
mip2611, 1, ok
mip2612, 1, ok
mip2613, 1, ok
mip2614, 1, ok
mip2615, 1, ok
mip2616, 1, ok
mip2617, 1, ok
mip2618, 1, ok
mip2619, 1, ok
mip262, 1, ok
mip2620, 1, ok
mip2621, 1, ok
mip2622, 1, ok
mip2623, 1, ok
mip2624, 1, ok
mip2625, 1, ok
mip2626, 1, ok
mip2627, 1, ok
mip2628, 1, ok
mip2629, 1, ok
mip263, 1, ok
mip2630, 1, ok
mip2631, 1, ok
mip2632, 1, ok
mip2633, 1, ok
mip2634, 1, ok
mip2635, 1, ok
mip2636, 1, ok
mip2637, 1, ok
mip2638, 1, ok
mip2639, 1, ok
mip264, 1, ok
mip2640, 1, ok
mip2641, 1, ok
mip2642, 1, ok
mip2643, 1, ok
mip2644, 1, ok
mip2645, 1, ok
mip2646, 1, ok
mip2647, 1, ok
mip2648, 1, ok
mip2649, 1, ok
mip265, 1, ok
mip2650, 1, ok
mip2651, 1, ok
mip2652, 1, ok
mip2653, 1, ok
mip2654, 1, ok
mip2655, 1, ok
mip2656, 1, ok
mip2657, 1, ok
mip2658, 1, ok
mip2659, 1, ok
mip266, 1, ok
mip2660, 1, ok
mip2661, 1, ok
mip2662, 1, ok
mip2663, 1, ok
mip2664, 1, ok
mip2665, 1, ok
mip2666, 1, ok
mip2667, 1, ok
mip2668, 1, ok
mip2669, 1, ok
mip267, 1, ok
mip2670, 1, ok
mip2671, 1, ok
mip2672, 1, ok
mip2673, 1, ok
mip2674, 1, ok
mip2675, 1, ok
mip2676, 1, ok
mip2677, 1, ok
mip2678, 1, ok
mip2679, 1, ok
mip268, 1, ok
mip2680, 1, ok
mip2681, 1, ok
mip2682, 1, ok
mip2683, 1, ok
mip2684, 1, ok
mip2685, 1, ok
mip2686, 1, ok
mip2687, 1, ok
mip2688, 1, ok
mip2689, 1, ok
mip269, 1, ok
mip2690, 1, ok
mip2691, 1, ok
mip2692, 1, ok
mip2693, 1, ok
mip2694, 1, ok
mip2695, 1, ok
mip2696, 1, ok
mip2697, 1, ok
mip2698, 1, ok
mip2699, 1, ok
mip27, 1, ok
mip270, 1, ok
mip2700, 1, ok
mip2701, 1, ok
mip2702, 1, ok
mip2703, 1, ok
mip2704, 1, ok
mip2705, 1, ok
mip2706, 1, ok
mip2707, 1, ok
mip2708, 1, ok
mip2709, 1, ok
mip271, 1, ok
mip2710, 1, ok
mip2711, 1, ok
mip2712, 1, ok
mip2713, 1, ok
mip2714, 1, ok
mip2715, 1, ok
mip2716, 1, ok
mip2717, 1, ok
mip2718, 1, ok
mip2719, 1, ok
mip272, 1, ok
mip2720, 1, ok
mip2721, 1, ok
mip2722, 1, ok
mip2723, 1, ok
mip2724, 1, ok
mip2725, 1, ok
mip2726, 1, ok
mip2727, 1, ok
mip2728, 1, ok
mip2729, 1, ok
mip273, 1, ok
mip2730, 1, ok
mip2731, 1, ok
mip2732, 1, ok
mip2733, 1, ok
mip2734, 1, ok
mip2735, 1, ok
mip2736, 1, ok
mip2737, 1, ok
mip2738, 1, ok
mip2739, 1, ok
mip274, 1, ok
mip2740, 1, ok
mip2741, 1, ok
mip2742, 1, ok
mip2743, 1, ok
mip2744, 1, ok
mip2745, 1, ok
mip2746, 1, ok
mip2747, 1, ok
mip2748, 1, ok
mip2749, 1, ok
mip275, 1, ok
mip2750, 1, ok
mip2751, 1, ok
mip2752, 1, ok
mip2753, 1, ok
mip2754, 1, ok
mip2755, 1, ok
mip2756, 1, ok
mip2757, 1, ok
mip2758, 1, ok
mip2759, 1, ok
mip276, 1, ok
mip2760, 1, ok
mip2761, 1, ok
mip2762, 1, ok
mip2763, 1, ok
mip2764, 1, ok
mip2765, 1, ok
mip2766, 1, ok
mip2767, 1, ok
mip2768, 1, ok
mip2769, 1, ok
mip277, 1, ok
mip2770, 1, ok
mip2771, 1, ok
mip2772, 1, ok
mip2773, 1, ok
mip2774, 1, ok
mip2775, 1, ok
mip2776, 1, ok
mip2777, 1, ok
mip2778, 1, ok
mip2779, 1, ok
mip278, 1, ok
mip2780, 1, ok
mip2781, 1, ok
mip2782, 1, ok
mip2783, 1, ok
mip2784, 1, ok
mip2785, 1, ok
mip2786, 1, ok
mip2787, 1, ok
mip2788, 1, ok
mip2789, 1, ok
mip279, 1, ok
mip2790, 1, ok
mip2791, 1, ok
mip2792, 1, ok
mip2793, 1, ok
mip2794, 1, ok
mip2795, 1, ok
mip2796, 1, ok
mip2797, 1, ok
mip2798, 1, ok
mip2799, 1, ok
mip28, 1, ok
mip280, 1, ok
mip2800, 1, ok
mip2801, 1, ok
mip2802, 1, ok
mip2803, 1, ok
mip2804, 1, ok
mip2805, 1, ok
mip2806, 1, ok
mip2807, 1, ok
mip2808, 1, ok
mip2809, 1, ok
mip281, 1, ok
mip2810, 1, ok
mip2811, 1, ok
mip2812, 1, ok
mip2813, 1, ok
mip2814, 1, ok
mip2815, 1, ok
mip2816, 1, ok
mip2817, 1, ok
mip2818, 1, ok
mip2819, 1, ok
mip282, 1, ok
mip2820, 1, ok
mip2821, 1, ok
mip2822, 1, ok
mip2823, 1, ok
mip2824, 1, ok
mip2825, 1, ok
mip2826, 1, ok
mip2827, 1, ok
mip2828, 1, ok
mip2829, 1, ok
mip283, 1, ok
mip2830, 1, ok
mip2831, 1, ok
mip2832, 1, ok
mip2833, 1, ok
mip2834, 1, ok
mip2835, 1, ok
mip2836, 1, ok
mip2837, 1, ok
mip2838, 1, ok
mip2839, 1, ok
mip284, 1, ok
mip2840, 1, ok
mip2841, 1, ok
mip2842, 1, ok
mip2843, 1, ok
mip2844, 1, ok
mip2845, 1, ok
mip2846, 1, ok
mip2847, 1, ok
mip2848, 1, ok
mip2849, 1, ok
mip285, 1, ok
mip2850, 1, ok
mip2851, 1, ok
mip2852, 1, ok
mip2853, 1, ok
mip2854, 1, ok
mip2855, 1, ok
mip2856, 1, ok
mip2857, 1, ok
mip2858, 1, ok
mip2859, 1, ok
mip286, 1, ok
mip2860, 1, ok
mip2861, 1, ok
mip2862, 1, ok
mip2863, 1, ok
mip2864, 1, ok
mip2865, 1, ok
mip2866, 1, ok
mip2867, 1, ok
mip2868, 1, ok
mip2869, 1, ok
mip287, 1, ok
mip2870, 1, ok
mip2871, 1, ok
mip2872, 1, ok
mip2873, 1, ok
mip2874, 1, ok
mip2875, 1, ok
mip2876, 1, ok
mip2877, 1, ok
mip2878, 1, ok
mip2879, 1, ok
mip288, 1, ok
mip2880, 1, ok
mip2881, 1, ok
mip2882, 1, ok
mip2883, 1, ok
mip2884, 1, ok
mip2885, 1, ok
mip2886, 1, ok
mip2887, 1, ok
mip2888, 1, ok
mip2889, 1, ok
mip289, 1, ok
mip2890, 1, ok
mip2891, 1, ok
mip2892, 1, ok
mip2893, 1, ok
mip2894, 1, ok
mip2895, 1, ok
mip2896, 1, ok
mip2897, 1, ok
mip2898, 1, ok
mip2899, 1, ok
mip29, 1, ok
mip290, 1, ok
mip2900, 1, ok
mip2901, 1, ok
mip2902, 1, ok
mip2903, 1, ok
mip2904, 1, ok
mip2905, 1, ok
mip2906, 1, ok
mip2907, 1, ok
mip2908, 1, ok
mip2909, 1, ok
mip291, 1, ok
mip2910, 1, ok
mip2911, 1, ok
mip2912, 1, ok
mip2913, 1, ok
mip2914, 1, ok
mip2915, 1, ok
mip2916, 1, ok
mip2917, 1, ok
mip2918, 1, ok
mip2919, 1, ok
mip292, 1, ok
mip2920, 1, ok
mip2921, 1, ok
mip2922, 1, ok
mip2923, 1, ok
mip2924, 1, ok
mip2925, 1, ok
mip2926, 1, ok
mip2927, 1, ok
mip2928, 1, ok
mip2929, 1, ok
mip293, 1, ok
mip2930, 1, ok
mip2931, 1, ok
mip2932, 1, ok
mip2933, 1, ok
mip2934, 1, ok
mip2935, 1, ok
mip2936, 1, ok
mip2937, 1, ok
mip2938, 1, ok
mip2939, 1, ok
mip294, 1, ok
mip2940, 1, ok
mip2941, 1, ok
mip2942, 1, ok
mip2943, 1, ok
mip2944, 1, ok
mip2945, 1, ok
mip2946, 1, ok
mip2947, 1, ok
mip2948, 1, ok
mip2949, 1, ok
mip295, 1, ok
mip2950, 1, ok
mip2951, 1, ok
mip2952, 1, ok
mip2953, 1, ok
mip2954, 1, ok
mip2955, 1, ok
mip2956, 1, ok
mip2957, 1, ok
mip2958, 1, ok
mip2959, 1, ok
mip296, 1, ok
mip2960, 1, ok
mip2961, 1, ok
mip2962, 1, ok
mip2963, 1, ok
mip2964, 1, ok
mip2965, 1, ok
mip2966, 1, ok
mip2967, 1, ok
mip2968, 1, ok
mip2969, 1, ok
mip297, 1, ok
mip2970, 1, ok
mip2971, 1, ok
mip2972, 1, ok
mip2973, 1, ok
mip2974, 1, ok
mip2975, 1, ok
mip2976, 1, ok
mip2977, 1, ok
mip2978, 1, ok
mip2979, 1, ok
mip298, 1, ok
mip2980, 1, ok
mip2981, 1, ok
mip2982, 1, ok
mip2983, 1, ok
mip2984, 1, ok
mip2985, 1, ok
mip2986, 1, ok
mip2987, 1, ok
mip2988, 1, ok
mip2989, 1, ok
mip299, 1, ok
mip2990, 1, ok
mip2991, 1, ok
mip2992, 1, ok
mip2993, 1, ok
mip2994, 1, ok
mip2995, 1, ok
mip2996, 1, ok
mip2997, 1, ok
mip2998, 1, ok
mip2999, 1, ok
mip3, 1, ok
mip30, 1, ok
mip300, 1, ok
mip3000, 1, ok
mip3001, 1, ok
mip3002, 1, ok
mip3003, 1, ok
mip3004, 1, ok
mip3005, 1, ok
mip3006, 1, ok
mip3007, 1, ok
mip3008, 1, ok
mip3009, 1, ok
mip301, 1, ok
mip3010, 1, ok
mip3011, 1, ok
mip3012, 1, ok
mip3013, 1, ok
mip3014, 1, ok
mip3015, 1, ok
mip3016, 1, ok
mip3017, 1, ok
mip3018, 1, ok
mip3019, 1, ok
mip302, 1, ok
mip3020, 1, ok
mip3021, 1, ok
mip3022, 1, ok
mip3023, 1, ok
mip3024, 1, ok
mip3025, 1, ok
mip3026, 1, ok
mip3027, 1, ok
mip3028, 1, ok
mip3029, 1, ok
mip303, 1, ok
mip3030, 1, ok
mip3031, 1, ok
mip3032, 1, ok
mip3033, 1, ok
mip3034, 1, ok
mip3035, 1, ok
mip3036, 1, ok
mip3037, 1, ok
mip3038, 1, ok
mip3039, 1, ok
mip304, 1, ok
mip3040, 1, ok
mip3041, 1, ok
mip3042, 1, ok
mip3043, 1, ok
mip3044, 1, ok
mip3045, 1, ok
mip3046, 1, ok
mip3047, 1, ok
mip3048, 1, ok
mip3049, 1, ok
mip305, 1, ok
mip3050, 1, ok
mip3051, 1, ok
mip3052, 1, ok
mip3053, 1, ok
mip3054, 1, ok
mip3055, 1, ok
mip3056, 1, ok
mip3057, 1, ok
mip3058, 1, ok
mip3059, 1, ok
mip306, 1, ok
mip3060, 1, ok
mip3061, 1, ok
mip3062, 1, ok
mip3063, 1, ok
mip3064, 1, ok
mip3065, 1, ok
mip3066, 1, ok
mip3067, 1, ok
mip3068, 1, ok
mip3069, 1, ok
mip307, 1, ok
mip3070, 1, ok
mip3071, 1, ok
mip3072, 1, ok
mip3073, 1, ok
mip3074, 1, ok
mip3075, 1, ok
mip3076, 1, ok
mip3077, 1, ok
mip3078, 1, ok
mip3079, 1, ok
mip308, 1, ok
mip3080, 1, ok
mip3081, 1, ok
mip3082, 1, ok
mip3083, 1, ok
mip3084, 1, ok
mip3085, 1, ok
mip3086, 1, ok
mip3087, 1, ok
mip3088, 1, ok
mip3089, 1, ok
mip309, 1, ok
mip3090, 1, ok
mip3091, 1, ok
mip3092, 1, ok
mip3093, 1, ok
mip3094, 1, ok
mip3095, 1, ok
mip3096, 1, ok
mip3097, 1, ok
mip3098, 1, ok
mip3099, 1, ok
mip31, 1, ok
mip310, 1, ok
mip3100, 1, ok
mip3101, 1, ok
mip3102, 1, ok
mip3103, 1, ok
mip3104, 1, ok
mip3105, 1, ok
mip3106, 1, ok
mip3107, 1, ok
mip3108, 1, ok
mip3109, 1, ok
mip311, 1, ok
mip3110, 1, ok
mip3111, 1, ok
mip3112, 1, ok
mip3113, 1, ok
mip3114, 1, ok
mip3115, 1, ok
mip3116, 1, ok
mip3117, 1, ok
mip3118, 1, ok
mip3119, 1, ok
mip312, 1, ok
mip3120, 1, ok
mip3121, 1, ok
mip3122, 1, ok
mip3123, 1, ok
mip3124, 1, ok
mip3125, 1, ok
mip3126, 1, ok
mip3127, 1, ok
mip3128, 1, ok
mip3129, 1, ok
mip313, 1, ok
mip3130, 1, ok
mip3131, 1, ok
mip3132, 1, ok
mip3133, 1, ok
mip3134, 1, ok
mip3135, 1, ok
mip3136, 1, ok
mip3137, 1, ok
mip3138, 1, ok
mip3139, 1, ok
mip314, 1, ok
mip3140, 1, ok
mip3141, 1, ok
mip3142, 1, ok
mip3143, 1, ok
mip3144, 1, ok
mip3145, 1, ok
mip3146, 1, ok
mip3147, 1, ok
mip3148, 1, ok
mip3149, 1, ok
mip315, 1, ok
mip3150, 1, ok
mip3151, 1, ok
mip3152, 1, ok
mip3153, 1, ok
mip3154, 1, ok
mip3155, 1, ok
mip3156, 1, ok
mip3157, 1, ok
mip3158, 1, ok
mip3159, 1, ok
mip316, 1, ok
mip3160, 1, ok
mip3161, 1, ok
mip3162, 1, ok
mip3163, 1, ok
mip3164, 1, ok
mip3165, 1, ok
mip3166, 1, ok
mip3167, 1, ok
mip3168, 1, ok
mip3169, 1, ok
mip317, 1, ok
mip3170, 1, ok
mip3171, 1, ok
mip3172, 1, ok
mip3173, 1, ok
mip3174, 1, ok
mip3175, 1, ok
mip3176, 1, ok
mip3177, 1, ok
mip3178, 1, ok
mip3179, 1, ok
mip318, 1, ok
mip3180, 1, ok
mip3181, 1, ok
mip3182, 1, ok
mip3183, 1, ok
mip3184, 1, ok
mip3185, 1, ok
mip3186, 1, ok
mip3187, 1, ok
mip3188, 1, ok
mip3189, 1, ok
mip319, 1, ok
mip3190, 1, ok
mip3191, 1, ok
mip3192, 1, ok
mip3193, 1, ok
mip3194, 1, ok
mip3195, 1, ok
mip3196, 1, ok
mip3197, 1, ok
mip3198, 1, ok
mip3199, 1, ok
mip32, 1, ok
mip320, 1, ok
mip3200, 1, ok
mip3201, 1, ok
mip3202, 1, ok
mip3203, 1, ok
mip3204, 1, ok
mip3205, 1, ok
mip3206, 1, ok
mip3207, 1, ok
mip3208, 1, ok
mip3209, 1, ok
mip321, 1, ok
mip3210, 1, ok
mip3211, 1, ok
mip3212, 1, ok
mip3213, 1, ok
mip3214, 1, ok
mip3215, 1, ok
mip3216, 1, ok
mip3217, 1, ok
mip3218, 1, ok
mip3219, 1, ok
mip322, 1, ok
mip3220, 1, ok
mip3221, 1, ok
mip3222, 1, ok
mip3223, 1, ok
mip3224, 1, ok
mip3225, 1, ok
mip3226, 1, ok
mip3227, 1, ok
mip3228, 1, ok
mip3229, 1, ok
mip323, 1, ok
mip3230, 1, ok
mip3231, 1, ok
mip3232, 1, ok
mip3233, 1, ok
mip3234, 1, ok
mip3235, 1, ok
mip3236, 1, ok
mip3237, 1, ok
mip3238, 1, ok
mip3239, 1, ok
mip324, 1, ok
mip3240, 1, ok
mip3241, 1, ok
mip3242, 1, ok
mip3243, 1, ok
mip3244, 1, ok
mip3245, 1, ok
mip3246, 1, ok
mip3247, 1, ok
mip3248, 1, ok
mip3249, 1, ok
mip325, 1, ok
mip3250, 1, ok
mip3251, 1, ok
mip3252, 1, ok
mip3253, 1, ok
mip3254, 1, ok
mip3255, 1, ok
mip3256, 1, ok
mip3257, 1, ok
mip3258, 1, ok
mip3259, 1, ok
mip326, 1, ok
mip3260, 1, ok
mip3261, 1, ok
mip3262, 1, ok
