@RELATION FEATURE_VALUES_sanitycheck

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SolveTime_default NUMERIC
@ATTRIBUTE SolveTime_conf1 NUMERIC
@ATTRIBUTE SolveTime_conf2 NUMERIC
@ATTRIBUTE SolveTime_conf3 NUMERIC


@DATA
mip1065, 1, 110.722430944442, 139.861565828323, 67.2104902267456, 59.6349589824676
mip1066, 1, 91.7488839626312, 378.674324035644, 37.3678860664367, 63.2573938369751
mip1067, 1, 3291.44141006469, 278.634001016616, 318.315793037414, 452.646900177002
mip1068, 1, 5533.14610004425, 491.963700056076, 1722.62309908866, 811.790807008743
mip1069, 1, 98.2563998699188, 78.6371490955352, 1768.29444909095, 5265.33714413642
mip107, 1, 3278.91318798065, 115.12180685997, 190.56854391098, 160.031589984893
mip1070, 1, 9600.0, 3477.24718284606, 3064.34571814537, 6033.66515994072
mip1071, 1, 93.5321128368377, 131.230242967605, 66.66424202919, 69.9186158180236
mip1072, 1, 79.5427210330963, 793.77682685852, 82.8434128761291, 20.705705165863
mip1073, 1, 9600.0, 9600.0, 9600.0, 9592.23541092872
mip1074, 1, 9600.0, 8888.83225798606, 7396.22012209892, 6261.33144497871
mip1075, 1, 9600.0, 459.355777978897, 1040.54225206375, 1116.51500701904
mip1076, 1, 9600.0, 1723.43070697784, 2035.92823815345, 1925.25637197494
mip1077, 1, 1938.74287700653, 2183.58077597618, 283.019648790359, 255.895007848739
mip1078, 1, 9600.0, 9600.0, 1369.94029593467, 1948.28518700599
mip1079, 1, 9600.0, 9600.0, 2299.55370998382, 1847.73512601852
mip108, 1, 9600.0, 9600.0, 7410.5657069683, 9564.38166093826
mip1080, 1, 5361.04865598678, 826.7927069664, 1234.92736196517, 663.960494041442
mip1081, 1, 9600.0, 9600.0, 2623.63853406906, 1851.50420999526
mip1082, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1083, 1, 3282.76507997512, 5127.47160005569, 6090.37402200698, 811.082301855087
mip1084, 1, 9600.0, 1703.9507689476, 3363.29874491691, 2664.64841079711
mip1085, 1, 99.932744026184, 57.4325299263, 36.7792301177978, 23.9453561305999
mip1086, 1, 9600.0, 7331.34225487709, 5496.49748301506, 3797.05830001831
mip1087, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1088, 1, 1696.3204498291, 123.604236125946, 156.42246389389, 142.690543889999
mip1089, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip109, 1, 9600.0, 405.435828924179, 1532.28100180625, 1753.56000304222
mip1090, 1, 9600.0, 9600.0, 2203.20164608955, 2358.02610707283
mip1091, 1, 9600.0, 9600.0, 3521.49710297584, 9600.0
mip1092, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1093, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1094, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1095, 1, 60.1530439853668, 233.133129119873, 30.8477439880371, 39.4667711257934
mip1096, 1, 155.275342941284, 98.8434858322143, 116.950791120529, 69.1238029003143
mip1097, 1, 7.83808803558349, 17.6860401630401, 2.06010484695434, 1.02583813667297
mip1098, 1, 9600.0, 2807.87808394432, 1646.56668710708, 3389.20616888999
mip1099, 1, 9600.0, 4754.11424183845, 4998.41516518592, 1663.83399891853
mip11, 1, 75.0472037792205, 752.046298027038, 48.7599289417266, 55.9815371036529
mip110, 1, 134.508091926574, 115.285814046859, 154.741322040557, 113.274147987365
mip1100, 1, 9600.0, 9600.0, 9467.59408903122, 9600.0
mip1101, 1, 101.8464179039, 758.61470413208, 63.304307937622, 123.045608997344
mip1102, 1, 241.707593917846, 869.614321947097, 1295.76355886459, 2490.97601604461
mip1103, 1, 77.8203771114349, 431.274880170822, 260.36143708229, 2811.46588182449
mip1104, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1105, 1, 524.808465003967, 631.690071821212, 152.584446191787, 150.41296505928
mip1106, 1, 9600.0, 9600.0, 9600.0, 9139.8089249134
mip1107, 1, 81.6251780986785, 276.188405036926, 123.618374109268, 205.383740901947
mip1108, 1, 11.5007331371307, 279.424844980239, 1.34692597389221, 1.32338690757751
mip1109, 1, 4442.49068307876, 285.521272182464, 266.777278900146, 381.97329878807
mip111, 1, 117.274260997772, 127.168426036834, 81.776288986206, 64.6409981250763
mip1110, 1, 404.32060098648, 161.793247938156, 131.288563013076, 135.416863918304
mip1111, 1, 112.463131189346, 526.854519128799, 67.894248008728, 80.7862110137939
mip1112, 1, 47.3143119812011, 611.384250164032, 77.2047250270843, 30.772782087326
mip1113, 1, 9.24366307258606, 314.138803958892, 1.31904196739196, 1.15339112281799
mip1114, 1, 101.785804033279, 311.85401892662, 54.7248690128326, 91.5686159133911
mip1115, 1, 7.07904005050659, 823.355733156204, 1.20928001403808, 0.914527893066406
mip1116, 1, 9600.0, 9600.0, 7267.82756590843, 4281.20956087112
mip1117, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1118, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1119, 1, 1549.81592798233, 620.462407112121, 87.4159648418426, 94.8158209323883
mip112, 1, 13.1989979743957, 32.0266330242157, 1.8853600025177, 1.99132299423217
mip1120, 1, 6.73200988769531, 21.7579660415649, 1.11686110496521, 1.02922010421752
mip1121, 1, 9600.0, 9600.0, 1064.36314296722, 1360.62668299675
mip1122, 1, 210.33270907402, 91.0279901027679, 84.2217881679534, 70.6262490749359
mip1123, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1124, 1, 95.5949440002441, 66.9435241222381, 38.3515148162841, 57.2424910068512
mip1125, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1126, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1127, 1, 89.775937795639, 105.198867082595, 48.8288090229034, 60.7521259784698
mip1128, 1, 9600.0, 769.620035886764, 1161.15460300445, 1466.69586706161
mip1129, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip113, 1, 2528.16605114936, 778.464891910553, 343.794798135757, 285.944544076919
mip1130, 1, 92.782888174057, 158.882915973663, 58.0358099937439, 49.0576288700103
mip1131, 1, 9600.0, 1875.76191806793, 545.882385969162, 677.883287906646
mip1132, 1, 9600.0, 9600.0, 9600.0, 8351.6171271801
mip1133, 1, 74.0254290103912, 692.791901111602, 47.9250330924987, 2351.63434696197
mip1134, 1, 9600.0, 4476.06075906753, 1573.71422410011, 1887.66987395286
mip1135, 1, 140.601661920547, 133.866247177124, 48.9459300041198, 58.9773211479187
mip1136, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1137, 1, 4719.49515891075, 1281.55396103858, 346.405870199203, 1022.75429987907
mip1138, 1, 9600.0, 9600.0, 4818.70764183998, 5524.65427398681
mip1139, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip114, 1, 1971.66346597671, 1496.58469104766, 1057.66279816627, 480.276196956634
mip1140, 1, 87.3227980136871, 511.110725164413, 56.6851060390472, 60.8185379505157
mip1141, 1, 86.5034711360931, 73.8725719451904, 62.1544601917266, 59.8936359882354
mip1142, 1, 107.973691940307, 446.635761976242, 55.8210859298706, 64.6182699203491
mip1143, 1, 296.8027780056, 113.667077064514, 97.2720010280609, 89.5233461856842
mip1144, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1145, 1, 73.9034280776977, 1814.41440296173, 25.0190980434417, 2636.15465784072
mip1146, 1, 213.215896129608, 146.191797971725, 442.449830770492, 148.958312988281
mip1147, 1, 9600.0, 757.293478965759, 1336.58225488662, 1985.95907902717
mip1148, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1149, 1, 78.2498111724853, 194.139168024063, 95.1176099777221, 49.921805858612
mip115, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1150, 1, 79.7586698532104, 232.274558067321, 50.5610101222992, 57.2413609027862
mip1151, 1, 85.6460318565368, 210.155458927154, 56.0414519309997, 66.9040281772613
mip1152, 1, 9600.0, 9600.0, 4520.99329996109, 4209.6680920124
mip1153, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1154, 1, 5522.06421303749, 9600.0, 9600.0, 3350.01113891601
mip1155, 1, 95.9666748046875, 94.1860330104828, 53.3464269638061, 52.6464538574218
mip1156, 1, 9600.0, 564.458811044693, 1554.13609886169, 1876.3302578926
mip1157, 1, 9600.0, 9600.0, 9600.0, 3954.14183497428
mip1158, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1159, 1, 107.420644044876, 759.362082004547, 32.6189761161804, 46.0918581485748
mip116, 1, 5975.03570508956, 9600.0, 9600.0, 4171.02138996124
mip1160, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1161, 1, 720.825397014617, 555.048611164093, 128.801043987274, 132.447999000549
mip1162, 1, 119.279729127883, 61.6256830692291, 29.6899700164794, 57.3486521244049
mip1163, 1, 84.1484839916229, 60.3158009052276, 30.5682270526886, 2420.69351196289
mip1164, 1, 288.778684139251, 135.233231067657, 116.751133203506, 104.708482980728
mip1165, 1, 5601.89088201522, 9600.0, 9600.0, 6236.87637209892
mip1166, 1, 9600.0, 2139.49074411392, 1846.93978691101, 1762.18122887611
mip1167, 1, 4585.77972197532, 9600.0, 9600.0, 3679.424847126
mip1168, 1, 125.961414813995, 812.712739944458, 59.888020992279, 54.8283059597015
mip1169, 1, 425.857568979263, 1625.36590099334, 115.167351961135, 134.533161878585
mip117, 1, 9600.0, 693.523792028427, 2748.58251810073, 1265.05636906623
mip1170, 1, 9600.0, 3519.89966487884, 1173.52440786361, 1230.36281394958
mip1171, 1, 5239.61035299301, 1930.81079506874, 420.652369976043, 468.025035858154
mip1172, 1, 132.384980916976, 883.208728075027, 126.105129957199, 69.6740419864654
mip1173, 1, 118.204341173172, 103.803452968597, 121.523015975952, 67.2298109531402
mip1174, 1, 38.8403341770172, 714.199138879776, 13.7848398685455, 2595.3134150505
mip1175, 1, 66.8162009716034, 198.485276937484, 241.83527302742, 302.703383922576
mip1176, 1, 70.5965118408203, 64.094988822937, 60.9497189521789, 58.5034508705139
mip1177, 1, 71.2886009216308, 80.912425994873, 90.9691910743713, 45.67791390419
mip1178, 1, 72.6451330184936, 90.7130329608917, 57.4373440742492, 44.4990298748016
mip1179, 1, 7460.34389996528, 9600.0, 9600.0, 4850.85098004341
mip118, 1, 111.225620985031, 90.5701930522918, 152.773574113845, 23.0886061191558
mip1180, 1, 6728.88862395286, 9600.0, 955.433856010437, 846.827733039856
mip1181, 1, 98.1665840148925, 100.656981945037, 44.6546168327331, 23.3723499774932
mip1182, 1, 11.2004117965698, 638.865153074264, 1.32118296623229, 1.12130403518676
mip1183, 1, 9600.0, 9600.0, 9600.0, 6884.33897709846
mip1184, 1, 6131.83180093765, 991.275460004806, 282.031184911727, 191.512253046035
mip1185, 1, 5806.7797460556, 4898.5303800106, 1383.05580997467, 1527.42177391052
mip1186, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1187, 1, 130.272621154785, 105.396479129791, 86.4565210342407, 84.0200281143188
mip1188, 1, 9600.0, 1210.75279092788, 1767.48812007904, 1495.79739999771
mip1189, 1, 80.0871310234069, 70.0300779342651, 66.1519699096679, 27.4245729446411
mip119, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1190, 1, 9600.0, 1320.87041187286, 2975.47011995315, 2355.96358013153
mip1191, 1, 77.3867671489715, 54.1590588092804, 75.5426819324493, 55.8935029506683
mip1192, 1, 11.1096160411834, 632.385563135147, 1.64741992950439, 1.14805483818054
mip1193, 1, 9.88910317420959, 39.3690841197967, 1.98958086967468, 1.29661893844604
mip1194, 1, 217.096889019012, 822.571877002716, 115.898217916488, 182.894748926162
mip1195, 1, 12.1475670337677, 136.575120925903, 1.3652319908142, 1.72485017776489
mip1196, 1, 83.3655908107757, 524.574018001556, 66.3166091442108, 73.5462820529937
mip1197, 1, 90.1030261516571, 51.7238948345184, 60.5958650112152, 48.262923002243
mip1198, 1, 3487.17282199859, 304.881060123443, 152.773474216461, 138.146667003631
mip1199, 1, 11.7696640491485, 20.9000890254974, 1.61207580566406, 1.16720390319824
mip12, 1, 9600.0, 4944.45795106887, 4750.96502518653, 9600.0
mip120, 1, 9600.0, 9600.0, 9600.0, 8453.95668506622
mip1200, 1, 110.962465047836, 226.427150964736, 64.9991729259491, 69.4845559597015
mip1201, 1, 10.4030082225799, 43.5281059741973, 2.12267518043518, 1.58033895492553
mip1202, 1, 103.686694860458, 495.03465104103, 109.400033950805, 107.39362001419
mip1203, 1, 11.1448249816894, 663.347199916839, 1.70801210403442, 1.13938283920288
mip1204, 1, 107.79294013977, 9600.0, 39.8014740943908, 121.387773990631
mip1205, 1, 10.2335438728332, 668.447697877883, 1.62129998207092, 0.956226110458374
mip1206, 1, 98.4765319824218, 601.089123010635, 168.341925859451, 70.8282809257507
mip1207, 1, 7.88174605369567, 24.2841370105743, 1.53582191467285, 0.911809921264648
mip1208, 1, 56.6767840385437, 187.716115951538, 42.1724181175231, 101.044067859649
mip1209, 1, 9600.0, 9600.0, 9600.0, 4001.29409193992
mip121, 1, 125.632247924804, 92.9193489551544, 75.6013240814209, 63.6401920318603
mip1210, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1211, 1, 99.3662800788879, 102.240817070007, 33.4784450531005, 20.4180219173431
mip1212, 1, 135.162254810333, 282.563634872436, 96.8898158073425, 2758.64710116386
mip1213, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1214, 1, 106.383048057556, 5644.2417910099, 76.9678950309753, 101.952966928482
mip1215, 1, 9600.0, 3696.52653598785, 1329.1913588047, 3336.47009778022
mip1216, 1, 3527.85362195968, 638.368362903595, 348.470943927764, 268.224199056625
mip1217, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1218, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1219, 1, 83.249792098999, 94.9020471572876, 52.2675869464874, 47.8658850193023
mip122, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1220, 1, 9600.0, 1536.84218597412, 1654.25009608268, 1418.54391503334
mip1221, 1, 89.542671918869, 469.108844041824, 78.8000309467315, 55.4454820156097
mip1222, 1, 97.8944969177246, 334.064210891723, 1133.33009815216, 29.4565069675445
mip1223, 1, 112.896605014801, 1565.39343404769, 88.0137779712677, 78.8129320144653
mip1224, 1, 75.236515045166, 223.10262799263, 25.296236038208, 14.6694581508636
mip1225, 1, 6.59881711006164, 38.2958109378814, 2.02477002143859, 1.09806203842163
mip1226, 1, 80.2688388824462, 231.14739203453, 65.4475018978118, 3059.72137498855
mip1227, 1, 10.1763861179351, 673.15763092041, 1.48896503448486, 1.24561595916748
mip1228, 1, 81.7337510585784, 654.533257007598, 79.9447059631347, 72.1120190620422
mip1229, 1, 1650.70520710945, 9600.0, 9600.0, 3596.90829992294
mip123, 1, 6780.5980219841, 9600.0, 1427.24275493621, 2673.39007878303
mip1230, 1, 6633.24388909339, 3337.92125988006, 723.793229103088, 751.472007989883
mip1231, 1, 102.877516984939, 175.058676004409, 40.0864241123199, 30.385085105896
mip1232, 1, 83.2162108421325, 71.6702499389648, 67.9881649017334, 28.8545172214508
mip1233, 1, 23.5867540836334, 461.955851078033, 1.44622015953063, 1.39301419258117
mip1234, 1, 9600.0, 9600.0, 4152.07131195068, 3953.14109611511
mip1235, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1236, 1, 9600.0, 1205.59849691391, 1700.6797401905, 1522.71211504936
mip1237, 1, 9600.0, 1547.73643398284, 2437.5122411251, 1131.80075097084
mip1238, 1, 96.143579006195, 106.041790962219, 34.2115528583526, 57.6729581356048
mip1239, 1, 112.208168029785, 157.423153162002, 211.872511148452, 112.881180047988
mip124, 1, 83.9162511825561, 497.41284418106, 85.7601919174194, 48.8819270133972
mip1240, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1241, 1, 3149.28691887855, 2351.5769701004, 1252.8443300724, 447.180922031402
mip1242, 1, 9600.0, 9600.0, 6206.33154010772, 9600.0
mip1243, 1, 82.4656620025634, 86.5836589336395, 9600.0, 5071.57351779937
mip1244, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1245, 1, 57.2605099678039, 114.210572004318, 96.7454919815063, 55.2763249874115
mip1246, 1, 96.9688091278076, 86.8781061172485, 63.08504986763, 40.243763923645
mip1247, 1, 103.742420911788, 82.4919998645782, 81.4780309200286, 27.9048371315002
mip1248, 1, 7.2518978118896396, 90.9318552017212, 1.61627721786499, 1.51316404342651
mip1249, 1, 10.9538240432739, 48.1875441074371, 2.4536440372467, 1.84388995170593
mip125, 1, 10.178039073944, 152.375632047653, 1.26024794578552, 1.0384669303894
mip1250, 1, 9600.0, 1004.68403601646, 2991.23537492752, 1657.72486901283
mip1251, 1, 9600.0, 1339.75451397895, 1044.06454205513, 3327.14753484725
mip1252, 1, 5232.9449698925, 9600.0, 9600.0, 3231.75316309928
mip1253, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1254, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1255, 1, 133.013876914978, 275.308767080307, 142.431092023849, 487.386793136596
mip1256, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1257, 1, 8.79500913619995, 450.025057077407, 1.66708016395568, 0.952370882034301
mip1258, 1, 5044.35075783729, 407.777089118957, 430.788467884063, 375.649664163589
mip1259, 1, 7530.38219308853, 828.164230108261, 975.723773956298, 5240.44306612014
mip126, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1260, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1261, 1, 15.3334219455719, 26.1934351921081, 1.51646208763122, 1.43426489830017
mip1262, 1, 93.7576260566711, 66.5670809745788, 32.0200769901275, 73.5364589691162
mip1263, 1, 76.3380000591278, 97.6039628982544, 33.0732040405273, 21.1626460552215
mip1264, 1, 623.929656028747, 1683.93583798408, 1489.86278200149, 2468.51699280738
mip1265, 1, 9600.0, 2777.03803801536, 1299.50810885429, 1101.34551811218
mip1266, 1, 9600.0, 8897.47762203216, 3109.45715904235, 3457.73890590667
mip1267, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1268, 1, 6395.73235511779, 438.292481184005, 1369.32137298583, 844.754961967468
mip1269, 1, 895.672823905944, 129.001510858535, 127.774790048599, 297.377236843109
mip127, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1270, 1, 9600.0, 9600.0, 2996.02027392387, 5247.84931707382
mip1271, 1, 491.505947828292, 825.300415039062, 6558.81888389587, 2822.57274103164
mip1272, 1, 95.1343760490417, 61.6815199851989, 82.3222999572753, 56.0665009021759
mip1273, 1, 9600.0, 9600.0, 4900.87985110282, 4850.03619503974
mip1274, 1, 1196.29627799987, 135.138636827468, 135.936033010482, 99.2649109363556
mip1275, 1, 1579.9086780548, 5945.61642217636, 9600.0, 7186.36222410202
mip1276, 1, 9600.0, 9600.0, 4115.41976094245, 6049.93678808212
mip1277, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1278, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1279, 1, 70.5238320827484, 381.510102033615, 61.4767041206359, 61.5737810134887
mip128, 1, 61.7739479541778, 71.4044768810272, 127.807624101638, 29.5620999336242
mip1280, 1, 9600.0, 9600.0, 4507.22828888893, 5298.8361120224
mip1281, 1, 3781.56714987754, 627.966677904129, 266.193339824676, 366.097173929214
mip1282, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1283, 1, 9600.0, 9600.0, 7610.08572006225, 5218.96463799476
mip1284, 1, 15.3409178256988, 54.329694032669, 1.65891599655151, 1.30561399459838
mip1285, 1, 120.55922293663, 386.422984838485, 126.600476026535, 172.005134105682
mip1286, 1, 9600.0, 5228.73870778083, 1559.51557302474, 1406.38008713722
mip1287, 1, 5308.09160304069, 197.631180047988, 483.053758144378, 282.039974927902
mip1288, 1, 113.49123096466, 110.019426107406, 54.4437170028686, 59.0282270908355
mip1289, 1, 9600.0, 1030.3023610115, 1006.60523891448, 1105.2626478672
mip129, 1, 98.5923399925232, 125.364839076995, 69.7925949096679, 43.9490699768066
mip1290, 1, 1969.9707019329, 1669.5587940216, 923.087495088577, 2991.58775496482
mip1291, 1, 137.516480922698, 834.403357028961, 330.124966859817, 2581.38406205177
mip1292, 1, 9600.0, 1830.74112486839, 4691.27671003341, 8674.09703803062
mip1293, 1, 250.23648405075, 185.084716081619, 97.9769630432128, 140.638885021209
mip1294, 1, 3231.3431417942, 559.50699186325, 310.397984981536, 323.155797958374
mip1295, 1, 57.8929231166839, 221.954849958419, 28.4770700931549, 53.0515601634979
mip1296, 1, 7014.81378602981, 151.497428178787, 182.782479047775, 260.61900806427
mip1297, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip1298, 1, 61.257453918457, 61.8656949996948, 35.1692860126495, 67.4835641384124
mip1299, 1, 9600.0, 9600.0, 9600.0, 9600.0
mip13, 1, 8141.55374383926, 742.660645008087, 875.348603010177, 767.444775819778
mip130, 1, 81.1036779880523, 70.608036994934, 150.730991125106, 57.4050030708313
mip1300, 1, 11.233871936798, 37.0436429977417, 2.1817409992218, 1.89126896858215
mip1301, 1, 2142.98454594612, 148.829607963562, 175.507281064987, 212.541136026382
